Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
8.369288444,1.180054,407.7519,-0.2003114,0.7343245,-0.179355,-0.8898917,-21.23854,24.36365,29.09698,1028.981
8.371756554,3.089916,408.8152,2.242593,0.7879233,-0.2309104,-0.9437086,-21.23854,24.36365,29.09698,1028.981
8.374216556,3.767609,408.1654,4.319061,0.8303639,-0.221288,-1.012094,-21.23854,24.36365,29.09698,1028.981
8.376680374,3.151525,408.4017,4.624424,0.7496275,-0.1943598,-0.8969091,-21.23854,24.36365,29.09698,1028.984
8.379144192,4.014043,406.1569,3.83048,0.8130053,-0.1098293,-0.830775,-21.23854,24.36365,29.09698,1028.984
8.381608486,2.473832,406.6295,2.120447,0.6628124,-0.07688604,-0.8574172,-21.23854,24.36365,29.09698,1028.984
8.384072304,1.611313,404.4438,1.326504,0.7779171,-0.1816562,-0.807772,-21.23854,24.36365,29.09698,1028.984
8.386536121,3.521175,406.4523,1.631867,0.6766162,-0.1499253,-0.7619233,-21.23854,24.36365,29.09698,1028.984
8.389000416,3.33635,405.4481,2.975464,0.6426702,-0.2030625,-0.7511939,-21.23854,24.36365,29.09698,1028.984
8.391464233,5.923905,406.4523,4.319061,0.5261472,0.005471565,-0.8111741,-21.23854,24.36365,29.09698,1028.984
8.393928051,1.549705,404.621,5.601585,0.7610922,-0.2187948,-0.7639056,-21.23854,24.36365,29.09698,1028.984
8.396392345,4.322085,404.7982,6.273384,0.8541706,-0.2021713,-0.996731,-21.23854,24.36365,29.09698,1028.984
8.398856163,-0.5449828,405.1527,6.517674,1.01544,-0.3812389,-0.9132959,-21.23854,24.36365,29.09698,1028.984
8.401319980,4.630128,404.9755,6.700892,0.8760473,-0.2351266,-1.079812,-21.23854,24.36365,29.09698,1028.984
8.403784275,-2.208411,404.9755,7.006255,0.9594992,-0.4018508,-0.764316,-21.23854,24.36365,29.09698,1028.984
8.406248093,4.630128,406.3341,6.151239,0.7211885,-0.3225341,-0.7925559,-29.81439,24.50116,18.78344,1028.984
8.408711910,1.426488,403.4986,5.174077,0.8005685,-0.3426238,-0.6562504,-29.81439,24.50116,18.78344,1028.984
8.411176205,5.122995,403.5577,3.525117,0.820186,-0.1810735,-0.8460317,-29.81439,24.50116,18.78344,1028.984
8.413640022,2.042572,401.372,2.975464,1.203688,-0.3519264,-0.9971089,-29.81439,24.50116,18.78344,1028.984
8.416103840,3.213133,404.0303,3.769408,1.209426,-0.4618323,-1.010869,-29.81439,24.50116,18.78344,1028.986
8.418568134,5.73908,403.8531,5.418367,1.137658,-0.3952843,-1.01382,-29.81439,24.50116,18.78344,1028.986
8.421031952,2.720266,406.3932,6.517674,0.8714684,-0.3869755,-0.7408409,-29.81439,24.50116,18.78344,1028.986
8.423495769,5.431038,405.2708,5.418367,0.7176192,-0.196963,-0.7157879,-29.81439,24.50116,18.78344,1028.986
8.425960064,-0.2369405,404.8573,4.07477,0.8181385,-0.3001632,-0.5033558,-29.81439,24.50116,18.78344,1028.986
8.428423881,2.781874,404.4438,2.731174,0.7891083,-0.2521931,-0.6589724,-29.81439,24.50116,18.78344,1028.986
8.430887699,0.7487949,402.14,3.464045,1.086272,-0.3679539,-0.6733898,-29.81439,24.50116,18.78344,1028.986
8.433351993,4.198869,403.5577,4.685496,1.092836,-0.2440052,-0.6936416,-29.81439,24.50116,18.78344,1028.986
8.435815811,3.521175,403.0851,5.418367,1.133991,-0.2853522,-0.6872647,-29.81439,24.50116,18.78344,1028.986
8.438279629,4.876562,403.7349,4.929787,0.9592783,-0.2477485,-0.6426367,-29.81439,24.50116,18.78344,1028.986
8.440743923,4.014043,402.0218,3.647262,0.9979697,-0.257692,-0.651238,-29.81439,24.50116,18.78344,1028.986
8.443208694,3.706001,402.0218,2.547956,1.056802,-0.2463339,-0.677045,-29.81439,24.50116,18.78344,1028.986
8.445672989,1.796139,401.1948,3.158682,1.220799,-0.3440434,-0.6123887,-29.81439,24.50116,18.78344,1028.986
8.448136330,5.677472,402.967,4.319061,0.9633599,-0.246306,-0.7616395,-29.81439,24.50116,18.78344,1028.986
8.450600624,-0.6065912,402.199,6.456602,1.020901,-0.3465508,-0.4634043,-29.81439,24.50116,18.78344,1028.986
8.453064442,5.061387,402.7898,5.968021,0.9012307,-0.1344168,-0.5487449,-29.81439,24.50116,18.78344,1028.986
8.455528259,1.241663,402.0809,4.624424,0.9438393,-0.2901677,-0.5475059,-29.81439,24.50116,18.78344,1028.985
8.457992554,2.289006,401.6674,3.402972,1.003457,-0.2744133,-0.4461301,-35.52347,24.22494,6.130856,1028.985
8.460456371,3.829218,401.0176,3.280827,1.100988,-0.2999019,-0.6060622,-35.52347,24.22494,6.130856,1028.985
8.462920189,2.350615,401.5492,4.563351,1.133468,-0.3377646,-0.426373,-35.52347,24.22494,6.130856,1028.985
8.465380192,6.601598,401.1948,5.418367,1.03807,-0.2547192,-0.4956234,-35.52347,24.22494,6.130856,1028.985
8.467844486,4.260477,401.7855,5.357295,0.9563745,-0.224363,-0.4446816,-35.52347,24.22494,6.130856,1028.985
8.470308304,5.307821,400.6631,4.135843,0.8769267,-0.180275,-0.3964833,-35.52347,24.22494,6.130856,1028.985
8.472772121,3.274742,400.2496,3.402972,1.002537,-0.2305633,-0.4249985,-35.52347,24.22494,6.130856,1028.985
8.475236416,3.521175,400.8404,3.525117,1.024758,-0.26825,-0.4654352,-35.52347,24.22494,6.130856,1028.985
8.477700233,1.796139,399.8952,5.051932,1.193977,-0.2986965,-0.3660031,-35.52347,24.22494,6.130856,1028.985
8.480164051,4.13726,401.9037,6.273384,1.037632,-0.1911049,-0.4368512,-35.52347,24.22494,6.130856,1028.985
8.482628345,0.6871864,401.3129,6.88411,1.029355,-0.3183205,-0.3125104,-35.52347,24.22494,6.130856,1028.985
8.485092163,3.706001,400.8404,5.845876,0.9973797,-0.2882645,-0.4313606,-35.52347,24.22494,6.130856,1028.985
8.487555981,2.104181,400.6041,4.99086,0.9967937,-0.2834224,-0.3626933,-35.52347,24.22494,6.130856,1028.985
8.490020275,2.042572,401.0766,4.441206,1.025813,-0.3988256,-0.3412126,-35.52347,24.22494,6.130856,1028.985
8.492484093,4.075652,400.1315,5.051932,1.210772,-0.2457096,-0.3094181,-35.52347,24.22494,6.130856,1028.985
8.494947910,2.781874,401.3129,5.784803,1.174817,-0.4257514,-0.3346429,-35.52347,24.22494,6.130856,1028.985
8.497412205,4.075652,400.545,6.212311,1.187997,-0.2939544,-0.226284,-35.52347,24.22494,6.130856,1028.987
8.499876022,4.999779,401.5492,5.418367,1.047902,-0.2955211,-0.2721126,-35.52347,24.22494,6.130856,1028.987
8.502339840,4.075652,400.545,4.502279,1.036959,-0.3074195,-0.3239678,-35.52347,24.22494,6.130856,1028.987
8.504804134,3.151525,400.8994,4.013698,1.012056,-0.3423881,-0.3145513,-35.52347,24.22494,6.130856,1028.987
8.507267952,3.829218,400.6631,4.441206,1.11047,-0.2004235,-0.3075647,-36.28764,24.60312,-7.772384,1028.987
8.509731769,1.672922,402.14,5.357295,1.177845,-0.3602392,-0.2653242,-36.28764,24.60312,-7.772384,1028.987
8.512196064,2.781874,401.9037,6.212311,1.179742,-0.3514864,-0.2570859,-36.28764,24.60312,-7.772384,1028.987
8.514659881,1.611313,402.967,6.334456,1.117885,-0.3642875,-0.174176,-36.28764,24.60312,-7.772384,1028.987
8.517124176,4.014043,402.6716,4.99086,0.9608084,-0.2578658,-0.2838926,-36.28764,24.60312,-7.772384,1028.987
8.519587994,0.3791441,402.6716,4.013698,1.026317,-0.3652844,-0.125421,-36.28764,24.60312,-7.772384,1028.987
8.522053718,4.260477,403.0851,3.402972,1.0371,-0.2488075,-0.1875336,-36.28764,24.60312,-7.772384,1028.987
8.524516106,0.5023611,402.2581,4.502279,1.11698,-0.3981854,-0.1558384,-36.28764,24.60312,-7.772384,1028.987
8.526979923,3.890826,404.562,5.540513,0.9465755,-0.2103687,-0.05150472,-36.28764,24.60312,-7.772384,1028.987
8.529444694,1.611313,402.6716,6.395529,1.122031,-0.3250284,-0.06150282,-36.28764,24.60312,-7.772384,1028.987
8.534372330,4.322085,403.3214,4.746569,1.061993,-0.276791,-0.02685872,-36.28764,24.60312,-7.772384,1028.987
8.536836624,4.691736,401.9627,4.502279,1.166706,-0.2171836,-0.1163281,-36.28764,24.60312,-7.772384,1028.986
8.539300442,3.213133,403.3214,5.296222,1.210538,-0.2853629,-0.05366282,-36.28764,24.60312,-7.772384,1028.986
8.541764259,3.33635,404.3847,6.578747,1.069942,-0.206381,-0.0170193,-36.28764,24.60312,-7.772384,1028.986
8.544228554,1.549705,403.8531,7.494836,1.11206,-0.2907487,0.05027636,-36.28764,24.60312,-7.772384,1028.986
8.546692371,2.104181,404.7392,7.250546,0.8930418,-0.2367025,0.08059805,-36.28764,24.60312,-7.772384,1028.986
8.549156189,1.672922,403.1442,6.334456,0.9671286,-0.2959469,0.1526987,-36.28764,24.60312,-7.772384,1028.986
8.551620483,1.426488,403.2033,5.845876,0.9388781,-0.2953737,0.2431461,-36.28764,24.60312,-7.772384,1028.986
8.554084301,2.597049,400.1906,5.784803,1.226618,-0.3193385,0.2408775,-36.28764,24.60312,-7.772384,1028.986
8.556548118,3.028308,402.5535,6.334456,0.9486314,-0.306362,0.2179901,-36.28764,24.60312,-7.772384,1028.986
8.559012413,2.658657,400.2496,7.616981,1.001949,-0.2355421,0.2144894,-32.04034,25.63485,-20.45049,1028.986
8.561476231,3.33635,400.7813,7.555909,0.9095664,-0.157871,0.1470717,-32.04034,25.63485,-20.45049,1028.986
8.563940048,1.919356,400.1315,6.700892,0.8151808,-0.2932,0.1708306,-32.04034,25.63485,-20.45049,1028.986
8.566404343,3.644392,399.777,5.784803,0.797872,-0.2249893,0.1271282,-32.04034,25.63485,-20.45049,1028.986
8.568868160,1.241663,398.8318,5.968021,0.8514889,-0.2999414,0.2515239,-32.04034,25.63485,-20.45049,1028.986
8.571331978,3.028308,398.1821,6.273384,0.932676,-0.1768282,0.2776377,-32.04034,25.63485,-20.45049,1028.986
8.573796272,0.2559272,398.1821,6.761965,0.9740917,-0.3053595,0.2998235,-32.04034,25.63485,-20.45049,1028.986
8.576260090,2.227398,397.4732,6.700892,0.9383504,-0.2653795,0.222378,-32.04034,25.63485,-20.45049,1028.984
8.578724384,0.6255779,397.9458,6.63982,0.9070712,-0.3539249,0.1971827,-32.04034,25.63485,-20.45049,1028.984
8.581188202,2.473832,397.5323,6.212311,0.9484226,-0.2472637,0.2287321,-32.04034,25.63485,-20.45049,1028.984
8.583652019,0.6255779,398.123,6.151239,1.029087,-0.3814786,0.2610709,-32.04034,25.63485,-20.45049,1028.984
8.586116314,2.905091,397.9458,6.212311,0.965824,-0.3314788,0.2549818,-32.04034,25.63485,-20.45049,1028.984
8.588580131,1.919356,399.1272,6.63982,0.8906617,-0.3446433,0.247325,-32.04034,25.63485,-20.45049,1028.984
8.591043949,2.720266,397.7686,6.578747,0.9380826,-0.2714182,0.2439022,-32.04034,25.63485,-20.45049,1028.984
8.593508243,2.165789,398.6546,6.212311,0.9267799,-0.3370277,0.1799312,-32.04034,25.63485,-20.45049,1028.984
8.595972061,3.521175,400.0133,5.845876,0.8419609,-0.266402,0.2073643,-32.04034,25.63485,-20.45049,1028.984
8.598435879,1.73453,399.3044,6.212311,0.9785803,-0.3324111,0.260139,-32.04034,25.63485,-20.45049,1028.984
8.600900173,1.980964,400.7813,6.700892,0.9227941,-0.3183463,0.3528944,-32.04034,25.63485,-20.45049,1028.984
8.603363991,1.672922,399.718,7.189473,1.034117,-0.3459581,0.3521046,-32.04034,25.63485,-20.45049,1028.984
8.605827808,2.104181,401.7264,7.006255,0.8639106,-0.334861,0.287007,-32.04034,25.63485,-20.45049,1028.984
8.608292103,1.611313,400.1315,7.067328,0.943916,-0.332378,0.4144455,-24.54662,25.51289,-29.94519,1028.984
8.610755920,3.521175,402.6125,6.63982,0.8396496,-0.3207794,0.3420687,-24.54662,25.51289,-29.94519,1028.984
8.613219738,2.53544,400.9585,6.700892,0.8385609,-0.3327859,0.3755272,-24.54662,25.51289,-29.94519,1028.984
8.615684509,2.720266,401.4901,6.761965,0.8256099,-0.2249937,0.4032391,-24.54662,25.51289,-29.94519,1028.985
8.618151188,2.227398,402.199,6.700892,0.7755969,-0.2300533,0.4443938,-24.54662,25.51289,-29.94519,1028.985
8.620612621,1.796139,402.14,6.823037,0.7775561,-0.2696327,0.441053,-24.54662,25.51289,-29.94519,1028.985
8.623076439,1.488096,400.8404,6.761965,0.768913,-0.2750865,0.3801348,-24.54662,25.51289,-29.94519,1028.985
8.625540256,1.364879,402.5535,6.456602,0.6292351,-0.2582595,0.3594577,-24.54662,25.51289,-29.94519,1028.985
8.628004551,1.180054,400.6041,6.151239,0.8376919,-0.1953652,0.440411,-24.54662,25.51289,-29.94519,1028.985
8.630468368,1.056837,402.5535,5.723731,0.7884812,-0.2654216,0.4750702,-24.54662,25.51289,-29.94519,1028.985
8.632932186,0.6255779,401.9037,6.334456,0.8458667,-0.3208298,0.5425602,-24.54662,25.51289,-29.94519,1028.985
8.635396480,0.4407526,402.7307,6.578747,0.755563,-0.3239092,0.4828519,-24.54662,25.51289,-29.94519,1028.985
8.637860298,0.5023611,403.6168,6.761965,0.6037818,-0.3256897,0.5172437,-24.54662,25.51289,-29.94519,1028.985
8.640324593,0.009493358,402.7307,7.250546,0.7046001,-0.3831318,0.5694637,-24.54662,25.51289,-29.94519,1028.985
8.642788410,1.549705,402.3763,7.250546,0.6963693,-0.3794245,0.5887673,-24.54662,25.51289,-29.94519,1028.985
8.645256996,3.213133,402.5535,7.433764,0.5515352,-0.2724639,0.4832692,-24.54662,25.51289,-29.94519,1028.985
8.647716522,1.426488,402.2581,7.250546,0.5814477,-0.2902811,0.5360659,-24.54662,25.51289,-29.94519,1028.985
8.650180340,0.7487949,402.3763,7.189473,0.5857925,-0.3125173,0.6317332,-24.54662,25.51289,-29.94519,1028.985
8.652644157,0.8104033,401.7855,7.250546,0.5620435,-0.3824524,0.6728913,-24.54662,25.51289,-29.94519,1028.985
8.655108452,1.056837,401.4311,7.1284,0.5389529,-0.3709949,0.751902,-24.54662,25.51289,-29.94519,1028.983
8.657577038,1.488096,400.7813,6.456602,0.527387,-0.4137427,0.7668735,-13.93182,26.01398,-36.6347,1028.983
8.660036087,2.966699,400.2496,6.212311,0.4258244,-0.3458932,0.6965457,-13.93182,26.01398,-36.6347,1028.983
8.662500381,2.165789,398.123,6.029094,0.6058928,-0.3530854,0.7083472,-13.93182,26.01398,-36.6347,1028.983
8.677279949,2.042572,398.6546,7.616981,0.5600026,-0.4081517,0.8309451,-13.93182,26.01398,-36.6347,1028.983
8.679744244,3.274742,398.5956,7.922344,0.5315655,-0.4116159,0.8114804,-13.93182,26.01398,-36.6347,1028.983
8.682208061,3.890826,398.0049,7.983417,0.6259641,-0.337485,0.6694882,-13.93182,26.01398,-36.6347,1028.983
8.684671879,2.350615,399.4817,7.922344,0.5401943,-0.3242261,0.5883348,-13.93182,26.01398,-36.6347,1028.983
8.687136173,4.630128,400.6631,7.250546,0.4814685,-0.2621442,0.4791912,-13.93182,26.01398,-36.6347,1028.983
8.689599991,2.227398,400.8404,7.1284,0.4160323,-0.3529159,0.4590628,-13.93182,26.01398,-36.6347,1028.983
8.692063808,3.706001,401.0176,6.578747,0.4084879,-0.2664864,0.5968359,-13.93182,26.01398,-36.6347,1028.983
8.694528103,2.966699,400.7813,6.334456,0.4336874,-0.3125638,0.694454,-13.93182,26.01398,-36.6347,1028.983
8.696991920,3.706001,402.4944,6.212311,0.3330424,-0.2959562,0.7358089,-13.93182,26.01398,-36.6347,1028.982
8.699455738,1.919356,400.3087,6.63982,0.4647881,-0.3697229,0.7755844,-13.93182,26.01398,-36.6347,1028.982
8.701920509,4.014043,401.5492,6.151239,0.3581884,-0.2689753,0.7474104,-13.93182,26.01398,-36.6347,1028.982
8.704384327,2.165789,400.7813,6.029094,0.5042066,-0.3446013,0.7241916,-13.93182,26.01398,-36.6347,1028.982
8.709312439,2.781874,403.5577,5.845876,0.3328055,-0.3374291,0.4709888,-2.143538,26.19066,-37.73472,1028.982
8.711776733,3.644392,403.9712,5.906949,0.3425884,-0.2109829,0.5725999,-2.143538,26.19066,-37.73472,1028.982
8.714240551,0.5023611,404.1484,6.395529,0.3010485,-0.3474639,0.6016481,-2.143538,26.19066,-37.73472,1028.982
8.716704369,3.706001,404.8573,6.88411,0.2513937,-0.2351354,0.7060113,-2.143538,26.19066,-37.73472,1028.982
8.719168663,0.3175357,403.6168,7.739126,0.352146,-0.421466,0.7903658,-2.143538,26.19066,-37.73472,1028.982
8.721634388,3.644392,405.5662,8.166635,0.2074626,-0.2568677,0.8208112,-2.143538,26.19066,-37.73472,1028.982
8.724096298,0.8720118,404.8573,8.594143,0.237058,-0.3515691,0.8223694,-2.143538,26.19066,-37.73472,1028.982
8.726560593,2.227398,406.0388,9.143796,0.09213486,-0.2769514,0.7875148,-2.143538,26.19066,-37.73472,1028.982
8.729024410,0.8720118,404.621,9.632377,0.0894205,-0.354953,0.8149672,-2.143538,26.19066,-37.73472,1028.982
8.731488228,2.597049,404.3847,9.449159,0.01040617,-0.3120759,0.7048227,-2.143538,26.19066,-37.73472,1028.982
8.733952522,2.165789,404.2666,9.449159,-0.03333958,-0.2541963,0.7087294,-2.143538,26.19066,-37.73472,1028.982
8.736416340,1.426488,403.6168,8.838433,-0.01265374,-0.2703027,0.8479843,-2.143538,26.19066,-37.73472,1028.982
8.738880157,0.8104033,402.6125,8.166635,-0.08738077,-0.2724057,0.9277671,-2.143538,26.19066,-37.73472,1028.982
8.741344452,0.6255779,401.9627,7.494836,-0.0412203,-0.2877566,0.9291158,-2.143538,26.19066,-37.73472,1028.982
8.743808269,-0.175332,402.14,7.311618,-0.1059317,-0.3584787,0.9101664,-2.143538,26.19066,-37.73472,1028.982
8.746272087,-0.175332,401.6083,7.861271,-0.1897843,-0.3233999,0.7922994,-2.143538,26.19066,-37.73472,1028.982
8.748736381,0.1943187,400.3678,8.166635,-0.1850207,-0.3478773,0.7991795,-2.143538,26.19066,-37.73472,1028.982
8.751200199,0.8104033,398.5956,8.716288,-0.1574579,-0.3323268,0.7103589,-2.143538,26.19066,-37.73472,1028.982
8.753664017,1.549705,399.6589,9.204868,-0.2326329,-0.2585928,0.7238304,-2.143538,26.19066,-37.73472,1028.982
8.756129742,0.009493358,397.5323,9.327014,-0.1690672,-0.2813964,0.7551711,-2.143538,26.19066,-37.73472,1028.982
8.758592129,0.6871864,396.7052,8.899506,-0.1519571,-0.2397681,0.7631685,11.42368,26.70614,-35.33661,1028.982
8.761055946,-1.715544,397.9458,8.227707,-0.277377,-0.2673462,0.7413892,11.42368,26.70614,-35.33661,1028.982
8.763520241,-0.05211511,395.1693,7.250546,-0.1794602,-0.3600961,0.8028324,11.42368,26.70614,-35.33661,1028.982
8.765984058,-0.4217659,396.7643,6.517674,-0.2798381,-0.302595,0.7434127,11.42368,26.70614,-35.33661,1028.982
8.768450260,1.118446,392.6292,5.601585,-0.07147676,-0.3389168,0.6889138,11.42368,26.70614,-35.33661,1028.982
8.770912170,1.549705,396.1736,5.174077,-0.2234409,-0.1520987,0.6232373,11.42368,26.70614,-35.33661,1028.982
8.773375988,-1.099459,394.7558,5.47944,-0.1517888,-0.3119111,0.7945002,11.42368,26.70614,-35.33661,1028.982
8.775839806,1.056837,393.5743,5.662658,-0.1594112,-0.2637651,0.6977134,11.42368,26.70614,-35.33661,1028.981
8.778304100,-1.900369,395.8191,6.334456,-0.2347907,-0.3114502,0.6632826,11.42368,26.70614,-35.33661,1028.981
8.780767918,0.1943187,392.2747,7.067328,-0.08563641,-0.3313224,0.7063931,11.42368,26.70614,-35.33661,1028.981
8.783232212,0.3175357,394.5786,7.494836,-0.08586998,-0.1942974,0.5712011,11.42368,26.70614,-35.33661,1028.981
8.785696030,-0.7914166,395.4056,7.433764,-0.1828591,-0.2797548,0.5950639,11.42368,26.70614,-35.33661,1028.981
8.788159847,-1.715544,394.5786,7.006255,-0.2097255,-0.2791607,0.7469106,11.42368,26.70614,-35.33661,1028.981
8.790624618,0.2559272,394.4604,6.090166,-0.2047704,-0.2811318,0.7530828,11.42368,26.70614,-35.33661,1028.981
8.793088436,-1.345893,396.3508,4.99086,-0.2324426,-0.2708557,0.7284885,11.42368,26.70614,-35.33661,1028.981
8.795552731,-0.4833744,393.8697,4.257988,-0.1592611,-0.4231692,0.6287503,11.42368,26.70614,-35.33661,1028.981
8.798016548,2.473832,396.1736,3.769408,-0.1776108,-0.1598433,0.5896509,11.42368,26.70614,-35.33661,1028.981
8.800480366,-0.9762421,396.3508,3.83048,-0.1450197,-0.3715176,0.6661513,11.42368,26.70614,-35.33661,1028.981
8.802944660,1.73453,396.9415,3.891553,-0.238506,-0.2634414,0.7132714,11.42368,26.70614,-35.33661,1028.981
8.805412292,-0.5449828,397.1187,4.196916,-0.2598051,-0.2980309,0.6770827,11.42368,26.70614,-35.33661,1028.981
8.807872295,-0.4833744,397.4141,4.380133,-0.2767988,-0.276997,0.6621129,11.42368,26.70614,-35.33661,1028.981
8.810336590,-2.762887,397.7686,5.357295,-0.3366216,-0.3998004,0.6147085,23.16911,26.14991,-28.56708,1028.981
8.812800407,-0.2369405,397.7686,6.334456,-0.4426629,-0.2855566,0.5497389,23.16911,26.14991,-28.56708,1028.981
8.815264225,-3.687014,397.296,7.006255,-0.3998512,-0.4179349,0.6275233,23.16911,26.14991,-28.56708,1028.984
8.817728519,0.7487949,395.8782,6.945182,-0.4265313,-0.2907482,0.5394664,23.16911,26.14991,-28.56708,1028.984
8.820192337,-1.653935,396.528,6.761965,-0.3736081,-0.3222564,0.4230304,23.16911,26.14991,-28.56708,1028.984
8.822656155,-0.3601574,397.7686,5.784803,-0.49185,-0.265698,0.4693043,23.16911,26.14991,-28.56708,1028.984
8.825120449,-1.407501,394.6967,5.113005,-0.4382041,-0.291209,0.3999475,23.16911,26.14991,-28.56708,1028.984
8.827584267,0.1943187,397.296,4.563351,-0.5271568,-0.278897,0.5006452,23.16911,26.14991,-28.56708,1028.984
8.830050468,-2.762887,396.4099,4.502279,-0.6406299,-0.4182647,0.5868939,23.16911,26.14991,-28.56708,1028.984
8.832512379,2.042572,393.8106,4.563351,-0.5781035,-0.3443172,0.5037065,23.16911,26.14991,-28.56708,1028.984
8.834976196,-2.762887,395.4647,4.868714,-0.5543461,-0.3903487,0.5312907,23.16911,26.14991,-28.56708,1028.984
8.837440491,-1.345893,394.874,5.47944,-0.594752,-0.4587401,0.4224403,23.16911,26.14991,-28.56708,1028.984
8.839904308,1.056837,392.1566,6.578747,-0.4263162,-0.2328496,0.3904264,23.16911,26.14991,-28.56708,1028.984
8.842371464,-3.995057,396.2326,7.1284,-0.5702661,-0.3963971,0.477625,23.16911,26.14991,-28.56708,1028.984
8.844832420,0.5639695,391.2114,7.311618,-0.5367067,-0.2611467,0.3483591,23.16911,26.14991,-28.56708,1028.984
8.847296238,-2.63967,394.5786,7.006255,-0.5250266,-0.324852,0.4367797,23.16911,26.14991,-28.56708,1028.984
8.849760056,-2.701279,394.7558,6.761965,-0.7764081,-0.3668593,0.3372402,23.16911,26.14991,-28.56708,1028.984
8.852224350,-0.9146336,390.6207,6.578747,-0.6092564,-0.3572043,0.4985524,23.16911,26.14991,-28.56708,1028.984
8.854688168,-0.3601574,393.0427,6.395529,-0.6627862,-0.344185,0.4132805,23.16911,26.14991,-28.56708,1028.984
8.857151985,-1.46911,392.8064,6.090166,-0.6790676,-0.4302086,0.5170436,23.16911,26.14991,-28.56708,1028.982
8.859616280,2.473832,389.4392,5.601585,-0.4886383,-0.3397916,0.4396566,30.64575,26.39739,-17.81248,1028.982
8.862080097,0.9952287,392.3929,4.929787,-0.3302113,-0.3020878,0.4459127,30.64575,26.39739,-17.81248,1028.982
8.864540100,1.056837,394.6967,4.502279,-0.4300816,-0.3204086,0.3880344,30.64575,26.39739,-17.81248,1028.982
8.867003918,1.611313,392.6292,4.746569,-0.3626213,-0.2735431,0.3323268,30.64575,26.39739,-17.81248,1028.982
8.869468212,0.5639695,396.7643,5.23515,-0.5443237,-0.2604705,0.3805772,30.64575,26.39739,-17.81248,1028.982
8.874396801,1.056837,395.9373,6.945182,-0.6205301,-0.1646041,0.5032153,30.64575,26.39739,-17.81248,1028.982
8.876860619,-5.781702,394.933,7.616981,-0.5500522,-0.4763488,0.2726474,30.64575,26.39739,-17.81248,1028.982
8.879324436,2.473832,394.6967,7.861271,-0.5417135,-0.1554544,0.4642574,30.64575,26.39739,-17.81248,1028.982
8.881788731,-7.753173,399.5407,7.983417,-0.72536,-0.370782,0.5085154,30.64575,26.39739,-17.81248,1028.982
8.884252548,-0.8530251,394.1651,7.555909,-0.6129782,-0.4011201,0.2932268,30.64575,26.39739,-17.81248,1028.982
8.886716366,-0.8530251,396.7643,6.63982,-0.4210233,-0.2506256,0.4165684,30.64575,26.39739,-17.81248,1028.982
8.889180660,-3.87184,402.0809,6.212311,-0.7597155,-0.4405403,0.20337,30.64575,26.39739,-17.81248,1028.982
8.891644478,1.426488,395.2875,6.395529,-0.5496811,-0.2546644,0.3211967,30.64575,26.39739,-17.81248,1028.982
8.894108295,-1.530718,399.3635,6.578747,-0.5262246,-0.3162477,0.2728041,30.64575,26.39739,-17.81248,1028.982
8.896572590,0.9336203,399.4226,6.151239,-0.6264624,-0.271999,0.2823216,30.64575,26.39739,-17.81248,1028.978
8.899036407,-0.9762421,401.2539,5.418367,-0.7657949,-0.3405264,0.2937856,30.64575,26.39739,-17.81248,1028.978
8.901500225,-0.7914166,401.1357,4.868714,-0.8849643,-0.3451317,0.1537068,30.64575,26.39739,-17.81248,1028.978
8.903964519,-1.099459,398.5365,4.807642,-0.7321391,-0.3052783,0.1302893,30.64575,26.39739,-17.81248,1028.978
8.906433105,-3.317364,400.4859,6.090166,-0.7508826,-0.3563595,0.07854024,30.64575,26.39739,-17.81248,1028.978
8.908892632,-2.208411,398.95,7.922344,-0.7397474,-0.228243,0.09235989,36.05034,26.67856,-4.71665,1028.978
8.911356449,-4.919184,399.718,8.349853,-0.7176312,-0.3069268,0.1032785,36.05034,26.67856,-4.71665,1028.978
8.913820267,-3.748623,398.0049,7.494836,-0.6553233,-0.2052677,0.04151483,36.05034,26.67856,-4.71665,1028.978
8.916284561,-4.24149,399.5998,6.334456,-0.5793808,-0.1205693,0.159838,36.05034,26.67856,-4.71665,1028.978
8.918748379,-4.487924,403.3214,5.357295,-0.9147342,-0.2694162,0.0147211,36.05034,26.67856,-4.71665,1028.978
8.921213150,-4.734358,398.8318,4.624424,-0.9060704,-0.4733206,-0.1109496,36.05034,26.67856,-4.71665,1028.978
8.923676491,-2.27002,399.2454,4.441206,-0.8528728,-0.3696027,-0.06802084,36.05034,26.67856,-4.71665,1028.978
8.926140308,-1.653935,398.5956,5.296222,-0.8278229,-0.3212302,-0.1027159,36.05034,26.67856,-4.71665,1028.978
8.928604126,-1.099459,397.2369,6.334456,-0.7600161,-0.2883362,-0.05975024,36.05034,26.67856,-4.71665,1028.978
8.931068420,-1.46911,398.7137,6.212311,-0.8520814,-0.3036954,-0.114304,36.05034,26.67856,-4.71665,1028.978
8.933532238,-0.9146336,397.296,5.357295,-0.7788376,-0.2496369,-0.02077077,36.05034,26.67856,-4.71665,1028.978
8.935996056,-1.961977,398.2411,4.624424,-0.7724977,-0.2298253,0.01586035,36.05034,26.67856,-4.71665,1028.981
