Time (s),W,X,Y,Z
8.630468368,0.8034115,0.3056498,0.1796806,0.4748164
8.650180340,0.8146134,0.2736852,0.1251582,0.4924066
8.689599991,0.8267831,0.2065615,0.01539078,0.5197622
8.711776733,0.8267755,0.1674664,-0.04640178,0.5318567
8.731488228,0.8225883,0.1311238,-0.1027834,0.540572
8.751200199,0.8122192,0.09247692,-0.1601344,0.5502113
8.770912170,0.7990369,0.05399133,-0.2155531,0.555688
8.790624618,0.7828885,0.01682205,-0.2686235,0.5579171
8.810336590,0.7629173,-0.02017741,-0.3204555,0.558109
8.830050468,0.7380764,-0.05953473,-0.3725511,0.5563558
8.849760056,0.708873,-0.09955956,-0.422499,0.5529096
8.871932507,0.6745041,-0.1414805,-0.4749829,0.5441012
8.891644478,0.6403516,-0.1790439,-0.5195541,0.5334643
8.911356449,0.6014571,-0.2178907,-0.5623441,0.5207396
8.931068420,0.5594362,-0.2563431,-0.6027691,0.504595
8.950779915,0.5149261,-0.2934042,-0.6393731,0.4864098
8.970492840,0.4678496,-0.3292642,-0.6731256,0.4650065
8.990204334,0.4186985,-0.3635544,-0.7032157,0.4411744
9.009916306,0.3669268,-0.3969894,-0.7295458,0.4149151
9.029628277,0.3142282,-0.4278113,-0.7520291,0.3864167
9.051804542,0.253634,-0.4601966,-0.7721204,0.3526277
9.071513176,0.198935,-0.4863102,-0.7862384,0.319975
9.091224193,0.1428002,-0.5108867,-0.7961544,0.2852514
9.110936165,0.08644545,-0.5330657,-0.8018113,0.2491871
9.130650997,0.03089396,-0.5516049,-0.8040751,0.2118214
9.150360584,-0.02435332,-0.56787,-0.8022434,0.1730995
9.170073032,-0.07925782,-0.581121,-0.7968295,0.1330662
9.189784527,-0.1336857,-0.5915629,-0.7875935,0.09222395
9.211960792,-0.1929964,-0.5998948,-0.7729046,0.0460944
9.231672764,-0.2442065,-0.6031062,-0.7571164,0.00532759
9.251384735,-0.2939314,-0.6044613,-0.7372949,-0.03541943
9.271092415,-0.3426731,-0.6020162,-0.7148233,-0.07620145
9.290804863,-0.3896196,-0.5970786,-0.6889569,-0.1168737
9.310516834,-0.4338808,-0.5900019,-0.6600315,-0.1569425
9.330228805,-0.476281,-0.5781326,-0.6307155,-0.1942796
9.349940300,-0.5166342,-0.5647821,-0.5976605,-0.2313866
9.369653225,-0.5551589,-0.5487947,-0.5616811,-0.2678895
9.391829014,-0.5952983,-0.5277051,-0.5195249,-0.3063796
9.411540508,-0.6276964,-0.5073904,-0.479781,-0.3391014
9.431252479,-0.6585178,-0.4838029,-0.4391498,-0.3688683
9.450964928,-0.6865927,-0.4586233,-0.3959467,-0.397629
9.470673084,-0.7118371,-0.431633,-0.3511948,-0.424583
9.490384579,-0.7344598,-0.4029472,-0.305598,-0.4488202
9.510096550,-0.7537352,-0.3731744,-0.2584371,-0.4716586
9.529808998,-0.7706642,-0.3415594,-0.2095986,-0.4920464
9.551984787,-0.7850395,-0.3047077,-0.1527354,-0.5139704
9.571696758,-0.7944169,-0.2711847,-0.102046,-0.5306363
9.591408729,-0.8009964,-0.2368492,-0.05110143,-0.5443558
9.611121178,-0.8037486,-0.2017976,0.00086005,-0.5566801
9.630833149,-0.8039862,-0.1652212,0.05345871,-0.5657541
9.650545120,-0.799414,-0.1279352,0.1065409,-0.5743226
9.670252800,-0.7913691,-0.09027421,0.1587553,-0.5805254
9.689965248,-0.7795807,-0.0517673,0.2108126,-0.5846019
9.709677219,-0.7632874,-0.01273545,0.261839,-0.5876207
9.731853008,-0.7408051,0.032278,0.3187926,-0.5875072
9.751564979,-0.7166644,0.07245601,0.3674051,-0.585477
9.771277428,-0.6904468,0.1114159,0.4139514,-0.579777
9.790989399,-0.6616801,0.149756,0.4586921,-0.5709478
9.810700893,-0.6281512,0.1895572,0.5016419,-0.5607824
9.830414295,-0.5924984,0.2282251,0.5427122,-0.546763
9.850125313,-0.5539517,0.2665265,0.5805258,-0.5307714
9.869833469,-0.5133243,0.3032341,0.6157938,-0.5118327
9.889545441,-0.4699646,0.3390535,0.6484787,-0.4901824
9.911721706,-0.4179412,0.3785409,0.6810269,-0.4635319
9.931433678,-0.370441,0.4110311,0.7067024,-0.4370653
9.951145649,-0.3217512,0.4417083,0.728432,-0.4091262
9.970861912,-0.271425,0.4705929,0.7469192,-0.3789592
9.990569592,-0.2195475,0.4978192,0.7619818,-0.3463902
10.010281563,-0.1666632,0.5233881,0.7728828,-0.3123584
10.029993534,-0.1145872,0.5448453,0.7810573,-0.2767496
10.049705505,-0.06199528,0.5645856,0.7852215,-0.2396966
10.071877956,-0.002216769,0.5840789,0.7854924,-0.1961534
10.091589927,0.05045984,0.5974953,0.782763,-0.1560859
10.111301422,0.1035058,0.6093879,0.7754862,-0.1148098
10.131013393,0.1536227,0.6164961,0.7664805,-0.07394336
10.150725841,0.20316,0.6216135,0.7535747,-0.03279174
10.170437813,0.2520313,0.6243535,0.7370315,0.008658234
10.190149784,0.2999491,0.6238049,0.7176428,0.05014274
10.209861755,0.345518,0.6210544,0.695146,0.09114984
10.229574203,0.3895502,0.6141733,0.6712615,0.1306795
10.251749992,0.437142,0.6039699,0.6403258,0.1753211
10.271462917,0.4773008,0.5924863,0.6097296,0.2144786
10.291170120,0.5154836,0.5770364,0.5792073,0.2499041
10.310882091,0.5516559,0.5594342,0.5462019,0.2846051
10.330599308,0.5859539,0.5396988,0.5099325,0.3193422
10.350306034,0.6178703,0.5180806,0.4714926,0.3523507
10.370018482,0.6469761,0.4949608,0.4312021,0.3835725
10.389729977,0.6742315,0.469022,0.3908439,0.4114592
10.411906242,0.7013981,0.4385295,0.3433875,0.4409592
10.431617737,0.7230812,0.4094559,0.2997258,0.4650713
10.451330185,0.7420934,0.3790873,0.2544238,0.4873255
10.471038341,0.7581863,0.3475355,0.2077519,0.5077786
10.490750313,0.7718498,0.3146217,0.1607058,0.5254163
10.510462761,0.782193,0.2808093,0.1122869,0.541608
10.530174732,0.7891557,0.2460917,0.06311087,0.5561622
10.549886227,0.7930169,0.2106458,0.01314494,0.568513
10.569598198,0.7930102,0.1748833,-0.03722001,0.5794763
10.591774940,0.7910477,0.1343913,-0.0925782,0.586719
10.611486435,0.7844087,0.09694512,-0.1429176,0.5928798
10.631198406,0.7737451,0.05815125,-0.193746,0.5975174
10.650910854,0.7586324,0.01857168,-0.2436706,0.6011523
10.670619011,0.7414863,-0.01945544,-0.2911347,0.6014047
10.690330505,0.722763,-0.05683505,-0.3375735,0.5975408
10.710042477,0.6980356,-0.09657145,-0.3834371,0.594158
10.729754925,0.6711662,-0.1355142,-0.4277356,0.5872322
10.751930714,0.6395912,-0.1767857,-0.4742167,0.5756874
10.771642685,0.6075078,-0.2146372,-0.5140911,0.5632077
10.791355133,0.5731825,-0.2513038,-0.5519767,0.5479575
10.811067104,0.5360464,-0.287535,-0.5869315,0.5311465
10.830779076,0.497083,-0.3220893,-0.6200157,0.5112485
10.850491047,0.4544294,-0.3572226,-0.6502836,0.4895351
10.870199203,0.4101362,-0.3908912,-0.6771517,0.4659244
10.889915943,0.3650524,-0.4220135,-0.7013083,0.4398131
10.909623146,0.3182399,-0.4520588,-0.7216592,0.412555
10.931799412,0.2637877,-0.4837822,-0.7410886,0.3791912
10.951511383,0.215275,-0.5093677,-0.7547129,0.3481912
10.971223354,0.1663328,-0.5324019,-0.7654558,0.315573
10.990935326,0.1163934,-0.5533127,-0.7733523,0.2808046
11.010647774,0.06594054,-0.5732165,-0.7771629,0.2443766
11.030359745,0.01549379,-0.5901546,-0.777991,0.2069658
11.050071239,-0.03453553,-0.6047771,-0.7754515,0.1683874
11.089491844,-0.1330543,-0.6251289,-0.7617403,0.08882322
11.111667633,-0.1871061,-0.6325613,-0.7480798,0.04314561
11.131379604,-0.2338243,-0.6358673,-0.733225,0.002725489
11.151092052,-0.2789518,-0.6358654,-0.7163239,-0.03699553
11.170804024,-0.3227522,-0.6341621,-0.6959586,-0.07706112
11.190515518,-0.3656883,-0.6278784,-0.6746209,-0.1164259
11.210227966,-0.4068051,-0.6207854,-0.6491652,-0.1560354
11.229939937,-0.4461583,-0.6102365,-0.622508,-0.1940756
11.249651909,-0.4836647,-0.5965604,-0.5949188,-0.2299639
11.271823883,-0.5234101,-0.5797515,-0.5600281,-0.2700481
11.291536331,-0.5573921,-0.5612645,-0.5278987,-0.3037212
11.311248302,-0.5888835,-0.5416794,-0.4933291,-0.3362344
11.330962658,-0.6183692,-0.5199949,-0.4576145,-0.3666624
11.350672722,-0.645922,-0.4962668,-0.4209777,-0.3948534
11.370384216,-0.6711484,-0.4712004,-0.3822533,-0.4219479
11.390096187,-0.6945592,-0.4441214,-0.3421194,-0.4471304
11.409808636,-0.7154022,-0.4157543,-0.3002188,-0.4710034
11.429520607,-0.7336836,-0.3865578,-0.2578032,-0.4923883
11.451696396,-0.7517059,-0.3518212,-0.2088858,-0.5139595
11.471404075,-0.764323,-0.3199019,-0.1631831,-0.5324208
11.491117000,-0.7745928,-0.2864479,-0.1164224,-0.5486591
11.510828495,-0.7815113,-0.2528934,-0.06923735,-0.5631329
11.530540466,-0.7858375,-0.2190803,-0.02250795,-0.5749645
11.550252914,-0.7877258,-0.1845246,0.0245396,-0.5843493
11.569964886,-0.7864183,-0.1496741,0.07219664,-0.5920803
11.589676857,-0.7825679,-0.1137839,0.1203252,-0.5973189
11.611853123,-0.7724044,-0.07203656,0.1745894,-0.6036125
11.631565094,-0.7599413,-0.03443477,0.2217159,-0.6072668
11.651277065,-0.7463849,0.001908848,0.267212,-0.6067382
11.670984745,-0.7283572,0.0391062,0.3121629,-0.6059275
11.690701485,-0.7070367,0.0772496,0.3567314,-0.6029109
11.710409164,-0.682474,0.115202,0.3992443,-0.5984889
11.730124474,-0.6569731,0.1509979,0.439575,-0.5907515
11.749833584,-0.6304445,0.1853266,0.4786107,-0.579442
11.769545555,-0.5989419,0.2214912,0.5161521,-0.5678245
11.791721344,-0.5613006,0.2616423,0.5561446,-0.5511947
11.811433792,-0.5245067,0.2975098,0.5889643,-0.5349104
11.850857258,-0.447949,0.3629992,0.6483272,-0.4938348
11.870565414,-0.4058606,0.3955053,0.6737838,-0.4706331
11.890277863,-0.3626761,0.4260954,0.6968182,-0.4449499
11.909989834,-0.3181086,0.4552759,0.7164043,-0.418238
11.929701805,-0.273037,0.4821405,0.733099,-0.3901086
11.949414253,-0.2275971,0.5062656,0.7477654,-0.359679
11.971590042,-0.1742607,0.5335047,0.75936,-0.3240457
11.991302013,-0.126965,0.5541893,0.7674711,-0.2904646
12.011014462,-0.0797486,0.5725999,0.772504,-0.2561925
12.030725956,-0.03225636,0.5892596,0.7743617,-0.2207354
12.050437927,0.01535486,0.6030982,0.7738801,-0.1837761
12.070146560,0.06313112,0.6161033,0.7692513,-0.1459824
12.089858532,0.1100009,0.6256086,0.762565,-0.1078692
12.109570026,0.155929,0.6328598,0.7529705,-0.06955311
12.131746769,0.2062129,0.63813,0.7390553,-0.02628947
12.151458740,0.2501012,0.6390333,0.72496,0.01209371
12.171170711,0.2929228,0.6386344,0.707387,0.05072788
12.190882206,0.3348386,0.6344944,0.6884956,0.0888892
12.210594654,0.3753836,0.6285084,0.6667829,0.126855
12.230306625,0.4141215,0.620787,0.6424813,0.1642324
12.250018596,0.4518027,0.609308,0.617435,0.2000493
12.269731045,0.4874953,0.5965307,0.5898423,0.2349745
12.289438724,0.5218164,0.5813183,0.5605047,0.2687727
12.311614990,0.5581295,0.561969,0.5253936,0.3054039
12.331327438,0.5882026,0.5429758,0.4930569,0.3357341
12.351038933,0.6171133,0.5214914,0.4595441,0.3642318
12.370750904,0.6437048,0.4989631,0.4238417,0.3920021
12.390463352,0.668524,0.4746974,0.3869126,0.4179283
12.410175323,0.691628,0.4487343,0.3488454,0.4418399
12.429887295,0.7119063,0.4220001,0.3091129,0.4649536
12.449599743,0.7306054,0.3936462,0.2688253,0.4854059
12.471771717,0.7487566,0.3605693,0.2217991,0.5067406
12.491483688,0.7624858,0.3298414,0.178547,0.523993
12.511196136,0.7734044,0.2985376,0.1345903,0.539661
12.530907631,0.7816793,0.2668834,0.09019878,0.5533917
12.550619602,0.7877592,0.2344396,0.0452038,0.564852
12.570332050,0.7907413,0.2013482,-0.0005661357,0.5751648
12.590046883,0.7908543,0.1675913,-0.04667753,0.5838762
12.609755993,0.788615,0.1338384,-0.09261448,0.590105
12.629468441,0.7826176,0.09985356,-0.1385839,0.5957861
12.651644230,0.7740771,0.06136044,-0.1897832,0.598038
12.671351910,0.7616751,0.02604211,-0.2350519,0.600459
12.691064835,0.7474111,-0.009045857,-0.2793057,0.5999255
12.710776329,0.7306361,-0.04390474,-0.3227735,0.5972338
12.730488300,0.7092997,-0.07993551,-0.3651243,0.5948244
12.750205040,0.6880482,-0.1138402,-0.4062118,0.5875794
12.769912720,0.6618571,-0.1495716,-0.4459881,0.5807716
12.789624691,0.6341486,-0.1843467,-0.4841902,0.571016
12.811800957,0.6005698,-0.2221828,-0.5254522,0.5572056
12.831512928,0.5674846,-0.2563075,-0.5595459,0.5438782
12.851224899,0.5341708,-0.2878093,-0.5924492,0.5267435
12.870932579,0.4973648,-0.3201974,-0.6226676,0.5089347
12.890645027,0.4582509,-0.3522426,-0.6506351,0.489114
12.910356998,0.4176283,-0.383211,-0.6760181,0.4672933
12.930069447,0.3755147,-0.4131392,-0.6982443,0.4442826
12.949781418,0.3339433,-0.439107,-0.7191699,0.4184364
12.969493389,0.2902058,-0.46493,-0.7366807,0.3918542
12.991669178,0.2400992,-0.4914466,-0.7535556,0.3600196
13.011381626,0.1935796,-0.5144714,-0.7652854,0.3298665
13.031093597,0.1467811,-0.5357278,-0.7735964,0.2993776
13.050805568,0.1009452,-0.5533388,-0.7803565,0.2670158
13.070513725,0.0553193,-0.5694662,-0.7839204,0.2339748
13.090227604,0.008792075,-0.584093,-0.7846105,0.1994289
13.109937668,-0.0378975,-0.5965832,-0.7825293,0.1640963
13.129650116,-0.083902,-0.6083038,-0.7765607,0.1284833
13.151825905,-0.1344329,-0.6166386,-0.7684935,0.08791944
13.171538353,-0.1784951,-0.6232401,-0.7574285,0.05139066
13.191250324,-0.2212923,-0.6264743,-0.7449464,0.01556669
13.210962295,-0.2634687,-0.6269656,-0.7305751,-0.01964975
13.230674743,-0.3046742,-0.6272148,-0.7122817,-0.05529531
13.250386715,-0.34515,-0.6224624,-0.694164,-0.0904208
13.270094395,-0.3839467,-0.6160523,-0.6737337,-0.1255986
13.289808750,-0.421687,-0.6074848,-0.6511844,-0.160402
13.309518814,-0.4583824,-0.5961229,-0.6271156,-0.1946194
13.331694603,-0.4972929,-0.5832513,-0.5956618,-0.2330928
13.351407051,-0.5307227,-0.5687231,-0.5668935,-0.2648526
13.371119022,-0.5620679,-0.552741,-0.5367416,-0.2951154
13.390830994,-0.5914024,-0.5355191,-0.5051694,-0.3238735
13.410543442,-0.6196135,-0.5160013,-0.4727629,-0.3506343
13.430255413,-0.6453239,-0.4961762,-0.4382528,-0.3767335
13.449966907,-0.6699452,-0.4741898,-0.4036642,-0.3999999
13.469675541,-0.6926506,-0.4508585,-0.3676285,-0.42242
13.489387512,-0.7137748,-0.4258878,-0.3299887,-0.4437116
13.511563301,-0.7352516,-0.3961512,-0.2861186,-0.4660826
13.531275749,-0.7515975,-0.3689963,-0.24583,-0.4849103
13.550987720,-0.7661791,-0.3407761,-0.2046304,-0.5015925
13.570699692,-0.778179,-0.3119918,-0.1626909,-0.5169697
13.590416908,-0.7875556,-0.2826605,-0.1198109,-0.5311611
13.610124111,-0.7948422,-0.2524224,-0.07622442,-0.5434392
13.629840374,-0.7989544,-0.2221846,-0.0320377,-0.5548937
13.649548530,-0.801401,-0.1915356,0.01201492,-0.563519
13.671720028,-0.8013127,-0.157032,0.06160383,-0.5710266
13.691432476,-0.7984545,-0.1254493,0.1060771,-0.5762881
13.711144447,-0.7927914,-0.09322964,0.1509642,-0.5801959
13.730856419,-0.7820485,-0.05965407,0.1962574,-0.5856212
13.750568867,-0.7709341,-0.02758682,0.239616,-0.58661
13.770280838,-0.7571005,0.004614449,0.2818612,-0.5864806
13.809705257,-0.7203022,0.07046929,0.3662163,-0.5819897
13.829416752,-0.6983945,0.1036662,0.405847,-0.5774202
13.851593971,-0.6729321,0.1389822,0.4485814,-0.5685496
13.871301174,-0.6472121,0.1702918,0.4855721,-0.5594323
13.891013145,-0.6182761,0.2026282,0.5210934,-0.5493318
13.910725117,-0.5887742,0.2330633,0.5552366,-0.5360657
13.930437565,-0.5552487,0.2651607,0.5871658,-0.5227355
13.950149536,-0.5207217,0.2961304,0.6171381,-0.5068763
13.969861507,-0.485556,0.3242887,0.6453257,-0.4891365
13.989573956,-0.448988,0.3510257,0.6715882,-0.4698805
14.011749744,-0.4048252,0.3819162,0.698512,-0.4460551
14.031461715,-0.3632832,0.4098208,0.7189642,-0.4240167
14.051174164,-0.3225623,0.4336865,0.7381103,-0.3996125
14.070881843,-0.2806638,0.456182,0.7548829,-0.374039
14.090594291,-0.2370523,0.4788505,0.7683619,-0.3474995
14.110306263,-0.1929503,0.4991045,0.7799872,-0.3192374
14.130018234,-0.1478463,0.5190607,0.7878625,-0.2908915
14.149730682,-0.1030836,0.5361512,0.7938892,-0.2613104
14.169442653,-0.05804067,0.5519441,0.7970799,-0.2308249
14.211330890,0.03690051,0.578006,0.7964217,-0.1639738
14.231042862,0.08120045,0.5882357,0.7916738,-0.1313973
14.250754356,0.1250725,0.5956851,0.7851687,-0.09825318
14.270462990,0.1685805,0.6017531,0.7758645,-0.06430833
14.290174961,0.2112696,0.6065493,0.763667,-0.0300549
14.309887409,0.2529488,0.6066595,0.7513976,0.00322241
14.329599380,0.2936281,0.6062052,0.7359197,0.03670758
14.351775169,0.3385533,0.603112,0.7160615,0.07430462
14.371487617,0.3775356,0.5982665,0.6961632,0.1073698
14.391199589,0.4150077,0.5931329,0.6728794,0.1407938
14.410911560,0.4511686,0.5841423,0.6498652,0.1718352
14.430624008,0.4856332,0.5738796,0.6251084,0.2017162
14.450335979,0.518996,0.5616349,0.5987771,0.2308741
14.470043659,0.5513413,0.547613,0.5704689,0.259491
14.489756107,0.5813923,0.5329593,0.5402989,0.287475
14.509468078,0.6105676,0.5155251,0.5099504,0.3130799
14.531644344,0.6412825,0.4947371,0.4738089,0.3407704
14.551356316,0.6669575,0.4746503,0.4400907,0.3644479
14.571068287,0.6908,0.4534118,0.4050769,0.3869796
14.590780735,0.7124337,0.4315617,0.3682672,0.4089001
14.610492706,0.7325796,0.408187,0.3309124,0.4287599
14.630204677,0.7508523,0.384371,0.2929571,0.4464117
14.649917126,0.7672385,0.3595181,0.2539403,0.4628538
14.669624805,0.781553,0.3336962,0.2135647,0.4783717
14.691800594,0.7946388,0.3041681,0.167174,0.4946828
14.711513042,0.8045201,0.277014,0.1256003,0.5068163
14.731225014,0.8119674,0.24941,0.08297177,0.5179251
14.750937462,0.816789,0.2215013,0.03997863,0.5280359
14.770649433,0.8198791,0.1930773,-0.003275839,0.5358508
14.790361404,0.8201899,0.1643831,-0.04677732,0.5428684
14.810073852,0.8187296,0.1353326,-0.09089644,0.5474782
14.829785824,0.813583,0.1054704,-0.1350954,0.5525715
14.849497318,0.8054824,0.07542588,-0.1790804,0.5568362
14.871669769,0.7946301,0.04246639,-0.2275774,0.5582076
14.891381741,0.7810212,0.01215502,-0.2702795,0.5598524
14.911094189,0.7671943,-0.01696112,-0.3121853,0.5570395
14.930806160,0.7493234,-0.04734233,-0.3534032,0.5549836
14.950518131,0.7292022,-0.07748581,-0.3934128,0.5514653
14.970230579,0.7087499,-0.1056038,-0.4323446,0.5442677
14.989942551,0.6846051,-0.1348135,-0.4698461,0.5375996
15.009654999,0.6596578,-0.1629276,-0.5065596,0.5275708
15.029366970,0.6300141,-0.1935102,-0.542013,0.5181559
15.051542759,0.5948988,-0.2266054,-0.5793926,0.5056452
15.071251392,0.5633512,-0.253329,-0.6110462,0.4916402
15.090962887,0.5295,-0.2800418,-0.6404685,0.4771099
15.110674858,0.4939327,-0.3062032,-0.6687545,0.4600705
15.130387306,0.4563745,-0.3323726,-0.6943439,0.4424533
15.150099277,0.4170255,-0.3581216,-0.7177395,0.4234573
15.169811725,0.377761,-0.3810988,-0.7393394,0.4025728
15.189523697,0.3370012,-0.4036866,-0.7581444,0.3811979
15.211699486,0.2900792,-0.4266369,-0.7775058,0.3548906
15.231411934,0.246879,-0.4469516,-0.7914855,0.3308524
15.251123905,0.2026912,-0.4666415,-0.8028142,0.3054158
15.270831585,0.1576536,-0.4849593,-0.8115283,0.2793013
15.290548801,0.113118,-0.5014982,-0.8176172,0.2526528
15.310256004,0.06887633,-0.5147023,-0.8224222,0.2249155
15.329968452,0.02337709,-0.5281951,-0.823764,0.1962238
15.349680424,-0.02154298,-0.5403867,-0.8223285,0.1670971
15.369392395,-0.06606999,-0.5497162,-0.8192757,0.1373376
15.391568661,-0.1157886,-0.5600644,-0.8116952,0.103437
15.411280632,-0.159262,-0.5650263,-0.8041506,0.07314494
15.430993080,-0.2018268,-0.5690029,-0.7939114,0.0428224
15.450705051,-0.2439337,-0.5719122,-0.7809578,0.01204495
15.470412731,-0.2853261,-0.5713816,-0.7670781,-0.01818497
15.490128994,-0.3256596,-0.5709121,-0.7498328,-0.04881961
15.509837150,-0.3651272,-0.5665997,-0.7322016,-0.07845594
15.529550075,-0.4036638,-0.5608847,-0.7123469,-0.1079497
15.551725864,-0.445273,-0.5544872,-0.6861211,-0.1419192
15.571437359,-0.4812659,-0.5452592,-0.6623183,-0.1704039
15.591150284,-0.5152486,-0.5357938,-0.6362091,-0.1982658
15.610861778,-0.5480579,-0.5241855,-0.6089675,-0.2250516
15.630574226,-0.5792623,-0.5111077,-0.5807077,-0.2502602
15.650286198,-0.6087244,-0.497123,-0.5511768,-0.2741441
15.669994354,-0.6374967,-0.4808855,-0.5206075,-0.296551
15.689706802,-0.6641942,-0.4643531,-0.4881964,-0.3186129
15.709418297,-0.6895714,-0.4461493,-0.4550108,-0.3391679
15.731594562,-0.7158855,-0.4248526,-0.4159879,-0.3613724
15.751307011,-0.7375425,-0.4050715,-0.3799286,-0.379776
15.771018505,-0.7575377,-0.38431,-0.3429598,-0.396798
15.790731430,-0.7759055,-0.3627344,-0.3049957,-0.4123102
15.810442924,-0.7921652,-0.340434,-0.265947,-0.4271753
15.830154896,-0.8066882,-0.3171811,-0.2259292,-0.4407195
15.849867344,-0.8186567,-0.2936549,-0.1850003,-0.4538396
15.869575500,-0.8291678,-0.2693337,-0.1435253,-0.4647235
15.889287949,-0.8370643,-0.2448625,-0.1013289,-0.4751059
15.911463737,-0.8433861,-0.2166434,-0.05318299,-0.4853499
15.931175709,-0.8469033,-0.1913682,-0.0103866,-0.4925979
15.950888157,-0.8478628,-0.1660348,0.03294395,-0.4991025
15.970600128,-0.847068,-0.14034,0.07643649,-0.5035529
15.990312576,-0.8427045,-0.1140319,0.1206655,-0.508835
16.010024548,-0.8363671,-0.08803936,0.1642274,-0.512246
16.029736042,-0.8284847,-0.06246336,0.2069884,-0.5133174
16.049448490,-0.8182692,-0.03721771,0.248891,-0.5135477
16.071620464,-0.8046085,-0.009069154,0.2960227,-0.5113913
16.091332912,-0.7888305,0.01698074,0.3377071,-0.5099406
16.111044884,-0.7714362,0.0423543,0.378581,-0.5063558
16.130756855,-0.752501,0.06704845,0.4181904,-0.50099
16.150469303,-0.7289497,0.09443488,0.4566519,-0.497806
16.170181274,-0.7051674,0.1201862,0.4943836,-0.4904148
16.189893722,-0.6774137,0.1475189,0.5305936,-0.4841969
16.209605694,-0.6484622,0.173714,0.5652488,-0.4758586
16.229317188,-0.6188675,0.1978925,0.5982684,-0.4653429
16.251493931,-0.5829456,0.224865,0.6332264,-0.4530585
16.271201610,-0.550196,0.247013,0.663262,-0.439295
16.290916920,-0.5136648,0.2720497,0.6905454,-0.4265111
16.310626030,-0.4769544,0.294936,0.7160869,-0.4115512
16.330338478,-0.4399721,0.3152445,0.7402072,-0.3946725
16.350050449,-0.4003977,0.337238,0.7613891,-0.3779766
16.369762421,-0.3605061,0.3563339,0.7816733,-0.3587142
16.389474869,-0.3183236,0.3772903,0.7985334,-0.3395496
16.411650658,-0.2705976,0.3985597,0.8151599,-0.3163365
16.431363106,-0.2276579,0.4160143,0.8276265,-0.2945606
16.451075077,-0.1840431,0.4333102,0.8370556,-0.2726459
16.470782757,-0.1408467,0.4465479,0.8456955,-0.2493669
16.490495682,-0.09666635,0.4609756,0.8507519,-0.2258442
16.510207176,-0.05225509,0.4743747,0.8533483,-0.2016485
16.529919624,-0.008218757,0.4855212,0.8541694,-0.1767026
16.549631596,0.03587114,0.4969317,0.8517485,-0.151407
16.569343567,0.07899813,0.5032976,0.8492601,-0.1258398
16.591519833,0.1276723,0.511442,0.8422763,-0.0965663
16.611231804,0.1706232,0.5171849,0.8337584,-0.06987087
16.630944252,0.212785,0.5206242,0.8236781,-0.04306721
16.650656223,0.2539833,0.5237283,0.810903,-0.01628409
16.670364857,0.2946755,0.5229871,0.7976105,0.009790471
16.690076828,0.3346665,0.5217605,0.78173,0.03591749
16.709788322,0.3738405,0.5199369,0.7633208,0.06227214
16.729501247,0.4121774,0.5155529,0.7437691,0.08803397
16.751677036,0.4532405,0.5105798,0.7188857,0.1170995
16.771389484,0.4888547,0.5031562,0.6960368,0.1414752
16.791101456,0.5231475,0.4945336,0.6716956,0.1649422
16.810812950,0.5562079,0.485213,0.6452653,0.1883122
16.830525875,0.5881518,0.4739061,0.6179973,0.2102316
16.850237370,0.618472,0.4621595,0.588898,0.2317923
16.869946003,0.6475717,0.4486668,0.5589591,0.2520742
16.889657974,0.6751399,0.4344403,0.5275449,0.2716095
16.909370422,0.7009909,0.4198422,0.4944733,0.2906337
16.931546211,0.7284731,0.4019369,0.4565181,0.3098265
16.951258183,0.7509232,0.3855625,0.4211708,0.3266475
16.970970631,0.7719629,0.3680858,0.3850463,0.341984
16.990682602,0.791079,0.3501547,0.3481916,0.3563369
17.010395050,0.8083287,0.3318938,0.3105048,0.3696831
17.030107021,0.824068,0.3128797,0.2719429,0.3816976
17.049819469,0.8378123,0.2934017,0.2324993,0.3931382
17.069527149,0.8497909,0.2733036,0.1921518,0.4035666
17.091702938,0.8610072,0.2504195,0.1464004,0.4137042
17.111415386,0.8685123,0.229563,0.1051136,0.4225706
17.131127357,0.8741642,0.2082039,0.06307689,0.4302755
17.150839805,0.8776305,0.187039,0.02045536,0.4370245
17.170551777,0.8795418,0.165698,-0.02193021,0.4416979
17.190263748,0.8791758,0.1442398,-0.06445149,0.4457784
17.209976196,0.8758092,0.1220628,-0.1077878,0.450631
17.229688167,0.8706682,0.09996922,-0.1507797,0.4536916
17.249400616,0.8622804,0.07747175,-0.1934889,0.4578867
17.271572590,0.8508059,0.05245385,-0.2408178,0.4604478
17.291285038,0.8388892,0.03065068,-0.281944,0.4609345
17.310997009,0.8245156,0.008746572,-0.3224027,0.4612825
17.330709457,0.8090599,-0.01240817,-0.3619971,0.4591885
17.350420952,0.7911928,-0.03361921,-0.4007653,0.4570543
17.370132923,0.7716182,-0.05477994,-0.4384836,0.4538327
17.389845371,0.7503015,-0.07576968,-0.4755413,0.4492157
17.409557342,0.727872,-0.09537526,-0.5113956,0.4429539
17.431734085,0.7008234,-0.1169029,-0.5505888,0.4343499
17.451445579,0.6739225,-0.1371938,-0.5840563,0.4272143
17.471154213,0.6451995,-0.1576079,-0.6162308,0.4192429
17.490866184,0.6147262,-0.1784843,-0.6466752,0.4107235
17.510578155,0.5821757,-0.1994642,-0.6754321,0.4021254
17.530290604,0.5491484,-0.2186678,-0.7030053,0.3911926
17.550002575,0.5144403,-0.2383417,-0.7283038,0.3804542
17.569715023,0.4796005,-0.2553713,-0.7522327,0.3681611
