Time (s),X (g),Y (g),Z (g)
30.254584789,0.1637953,-0.2730996,0.1568561
30.257066727,0.1024399,-0.2169428,0.1522113
30.259548664,0.06137937,-0.2333418,0.1308868
30.262029648,0.1270419,-0.2917904,0.1779374
30.264512062,0.06414437,-0.2177294,0.1628645
30.266993046,0.1372657,-0.2802695,0.1165735
30.269474983,0.08257468,-0.1650965,0.08125005
30.271956920,0.1504468,-0.2440445,0.1050478
30.274438381,0.1264615,-0.2723817,0.05750573
30.276920318,0.07030531,-0.2100877,0.1331329
30.279402256,0.192871,-0.2382346,0.1163114
30.281883716,0.02639363,-0.1955601,0.008603323
30.284365654,0.1426252,-0.3448018,0.1203205
30.286847591,0.08578685,-0.1908208,0.02609076
30.289329052,0.0775489,-0.3221527,0.08577972
30.291810989,0.1218399,-0.1894851,0.1208481
30.294292927,0.2149699,-0.2792838,0.1318924
30.296774387,-0.02160207,-0.2036012,0.06440675
30.299256325,0.2001687,-0.2714293,0.06373265
